ligand,best_score,receptor_pdbqt,ligand_pdbqt,output_pdbqt,binding_site_method,binding_site_residues,center_x,center_y,center_z,size_x,size_y,size_z,exhaustiveness,num_modes,cpu,seed,run_json
022623_decoy_24534_decoy_24534,-10.380,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/022623_decoy_24534_decoy_24534.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022623_decoy_24534_decoy_24534/seed-3/022623_decoy_24534_decoy_24534_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022623_decoy_24534_decoy_24534/seed-3/vina_run.json
015312_decoy_16284_decoy_16284,-10.380,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/015312_decoy_16284_decoy_16284.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/015312_decoy_16284_decoy_16284/seed-1/015312_decoy_16284_decoy_16284_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/015312_decoy_16284_decoy_16284/seed-1/vina_run.json
022623_decoy_24534_decoy_24534,-10.380,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/022623_decoy_24534_decoy_24534.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022623_decoy_24534_decoy_24534/seed-1/022623_decoy_24534_decoy_24534_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022623_decoy_24534_decoy_24534/seed-1/vina_run.json
009601_decoy_9898_decoy_09898,-10.380,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/009601_decoy_9898_decoy_09898.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009601_decoy_9898_decoy_09898/seed-2/009601_decoy_9898_decoy_09898_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009601_decoy_9898_decoy_09898/seed-2/vina_run.json
018810_decoy_20214_decoy_20214,-10.380,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/018810_decoy_20214_decoy_20214.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018810_decoy_20214_decoy_20214/seed-3/018810_decoy_20214_decoy_20214_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018810_decoy_20214_decoy_20214/seed-3/vina_run.json
008998_decoy_9244_decoy_09244,-10.380,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008998_decoy_9244_decoy_09244.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008998_decoy_9244_decoy_09244/seed-1/008998_decoy_9244_decoy_09244_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008998_decoy_9244_decoy_09244/seed-1/vina_run.json
008998_decoy_9244_decoy_09244,-10.380,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008998_decoy_9244_decoy_09244.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008998_decoy_9244_decoy_09244/seed-3/008998_decoy_9244_decoy_09244_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008998_decoy_9244_decoy_09244/seed-3/vina_run.json
010614_decoy_11115_decoy_11115,-10.370,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/010614_decoy_11115_decoy_11115.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/010614_decoy_11115_decoy_11115/seed-2/010614_decoy_11115_decoy_11115_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/010614_decoy_11115_decoy_11115/seed-2/vina_run.json
023800_decoy_25854_decoy_25854,-10.370,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/023800_decoy_25854_decoy_25854.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023800_decoy_25854_decoy_25854/seed-3/023800_decoy_25854_decoy_25854_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023800_decoy_25854_decoy_25854/seed-3/vina_run.json
016512_decoy_17601_decoy_17601,-10.370,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/016512_decoy_17601_decoy_17601.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/016512_decoy_17601_decoy_17601/seed-1/016512_decoy_17601_decoy_17601_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/016512_decoy_17601_decoy_17601/seed-1/vina_run.json
022902_decoy_24822_decoy_24822,-10.370,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/022902_decoy_24822_decoy_24822.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022902_decoy_24822_decoy_24822/seed-2/022902_decoy_24822_decoy_24822_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022902_decoy_24822_decoy_24822/seed-2/vina_run.json
001345_decoy_0766_decoy_00766,-10.370,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/001345_decoy_0766_decoy_00766.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001345_decoy_0766_decoy_00766/seed-2/001345_decoy_0766_decoy_00766_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001345_decoy_0766_decoy_00766/seed-2/vina_run.json
022544_decoy_24455_decoy_24455,-10.370,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/022544_decoy_24455_decoy_24455.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022544_decoy_24455_decoy_24455/seed-2/022544_decoy_24455_decoy_24455_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022544_decoy_24455_decoy_24455/seed-2/vina_run.json
000099_active_0117_active_00117,-10.370,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000099_active_0117_active_00117.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000099_active_0117_active_00117/seed-1/000099_active_0117_active_00117_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000099_active_0117_active_00117/seed-1/vina_run.json
022816_decoy_24731_decoy_24731,-10.370,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/022816_decoy_24731_decoy_24731.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022816_decoy_24731_decoy_24731/seed-1/022816_decoy_24731_decoy_24731_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022816_decoy_24731_decoy_24731/seed-1/vina_run.json
013230_decoy_13825_decoy_13825,-10.370,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/013230_decoy_13825_decoy_13825.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/013230_decoy_13825_decoy_13825/seed-3/013230_decoy_13825_decoy_13825_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/013230_decoy_13825_decoy_13825/seed-3/vina_run.json
008176_decoy_8329_decoy_08329,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008176_decoy_8329_decoy_08329.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008176_decoy_8329_decoy_08329/seed-1/008176_decoy_8329_decoy_08329_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008176_decoy_8329_decoy_08329/seed-1/vina_run.json
010617_decoy_11118_decoy_11118,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/010617_decoy_11118_decoy_11118.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/010617_decoy_11118_decoy_11118/seed-3/010617_decoy_11118_decoy_11118_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/010617_decoy_11118_decoy_11118/seed-3/vina_run.json
001345_decoy_0766_decoy_00766,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/001345_decoy_0766_decoy_00766.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001345_decoy_0766_decoy_00766/seed-3/001345_decoy_0766_decoy_00766_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001345_decoy_0766_decoy_00766/seed-3/vina_run.json
022902_decoy_24822_decoy_24822,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/022902_decoy_24822_decoy_24822.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022902_decoy_24822_decoy_24822/seed-1/022902_decoy_24822_decoy_24822_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022902_decoy_24822_decoy_24822/seed-1/vina_run.json
017015_decoy_18121_decoy_18121,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/017015_decoy_18121_decoy_18121.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017015_decoy_18121_decoy_18121/seed-3/017015_decoy_18121_decoy_18121_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017015_decoy_18121_decoy_18121/seed-3/vina_run.json
017015_decoy_18121_decoy_18121,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/017015_decoy_18121_decoy_18121.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017015_decoy_18121_decoy_18121/seed-2/017015_decoy_18121_decoy_18121_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017015_decoy_18121_decoy_18121/seed-2/vina_run.json
000099_active_0117_active_00117,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000099_active_0117_active_00117.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000099_active_0117_active_00117/seed-3/000099_active_0117_active_00117_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000099_active_0117_active_00117/seed-3/vina_run.json
022623_decoy_24534_decoy_24534,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/022623_decoy_24534_decoy_24534.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022623_decoy_24534_decoy_24534/seed-2/022623_decoy_24534_decoy_24534_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022623_decoy_24534_decoy_24534/seed-2/vina_run.json
012496_decoy_13065_decoy_13065,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/012496_decoy_13065_decoy_13065.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012496_decoy_13065_decoy_13065/seed-2/012496_decoy_13065_decoy_13065_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012496_decoy_13065_decoy_13065/seed-2/vina_run.json
023431_decoy_25422_decoy_25422,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/023431_decoy_25422_decoy_25422.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023431_decoy_25422_decoy_25422/seed-1/023431_decoy_25422_decoy_25422_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023431_decoy_25422_decoy_25422/seed-1/vina_run.json
009601_decoy_9898_decoy_09898,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/009601_decoy_9898_decoy_09898.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009601_decoy_9898_decoy_09898/seed-1/009601_decoy_9898_decoy_09898_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009601_decoy_9898_decoy_09898/seed-1/vina_run.json
005713_decoy_5751_decoy_05751,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/005713_decoy_5751_decoy_05751.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/005713_decoy_5751_decoy_05751/seed-2/005713_decoy_5751_decoy_05751_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/005713_decoy_5751_decoy_05751/seed-2/vina_run.json
018810_decoy_20214_decoy_20214,-10.360,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/018810_decoy_20214_decoy_20214.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018810_decoy_20214_decoy_20214/seed-2/018810_decoy_20214_decoy_20214_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018810_decoy_20214_decoy_20214/seed-2/vina_run.json
017015_decoy_18121_decoy_18121,-10.350,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/017015_decoy_18121_decoy_18121.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017015_decoy_18121_decoy_18121/seed-1/017015_decoy_18121_decoy_18121_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017015_decoy_18121_decoy_18121/seed-1/vina_run.json
001345_decoy_0766_decoy_00766,-10.350,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/001345_decoy_0766_decoy_00766.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001345_decoy_0766_decoy_00766/seed-1/001345_decoy_0766_decoy_00766_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001345_decoy_0766_decoy_00766/seed-1/vina_run.json
009022_decoy_9268_decoy_09268,-10.350,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/009022_decoy_9268_decoy_09268.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009022_decoy_9268_decoy_09268/seed-3/009022_decoy_9268_decoy_09268_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009022_decoy_9268_decoy_09268/seed-3/vina_run.json
009017_decoy_9263_decoy_09263,-10.350,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/009017_decoy_9263_decoy_09263.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009017_decoy_9263_decoy_09263/seed-2/009017_decoy_9263_decoy_09263_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009017_decoy_9263_decoy_09263/seed-2/vina_run.json
012496_decoy_13065_decoy_13065,-10.350,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/012496_decoy_13065_decoy_13065.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012496_decoy_13065_decoy_13065/seed-1/012496_decoy_13065_decoy_13065_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012496_decoy_13065_decoy_13065/seed-1/vina_run.json
023431_decoy_25422_decoy_25422,-10.350,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/023431_decoy_25422_decoy_25422.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023431_decoy_25422_decoy_25422/seed-3/023431_decoy_25422_decoy_25422_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023431_decoy_25422_decoy_25422/seed-3/vina_run.json
013230_decoy_13825_decoy_13825,-10.350,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/013230_decoy_13825_decoy_13825.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/013230_decoy_13825_decoy_13825/seed-1/013230_decoy_13825_decoy_13825_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/013230_decoy_13825_decoy_13825/seed-1/vina_run.json
016791_decoy_17885_decoy_17885,-10.350,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/016791_decoy_17885_decoy_17885.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/016791_decoy_17885_decoy_17885/seed-2/016791_decoy_17885_decoy_17885_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/016791_decoy_17885_decoy_17885/seed-2/vina_run.json
